-1.98977	-0.0155078
-1.96929	-0.0151406
-1.94881	-0.0147148
-1.92833	-0.0146641
-1.90785	-0.015
-1.88737	-0.0151289
-1.86689	-0.0156289
-1.84641	-0.0159922
-1.82593	-0.0162305
-1.80545	-0.0155781
-1.78497	-0.0152695
-1.76449	-0.0151875
-1.74401	-0.0146133
-1.72353	-0.0142852
-1.70305	-0.0150039
-1.68257	-0.015293
-1.66209	-0.0153789
-1.64161	-0.0158555
-1.62113	-0.0161992
-1.60065	-0.0151953
-1.58017	-0.0148242
-1.55969	-0.0152969
-1.53921	-0.0148672
-1.51873	-0.0142188
-1.49825	-0.0148984
-1.47777	-0.0156172
-1.45729	-0.0150938
-1.43681	-0.0153047
-1.41633	-0.0158477
-1.39585	-0.0156641
-1.37537	-0.0148438
-1.35489	-0.0152305
-1.33441	-0.0152383
-1.31393	-0.014332
-1.29345	-0.0145703
-1.27297	-0.0152539
-1.25249	-0.0153945
-1.23201	-0.0152031
-1.21153	-0.0157148
-1.19105	-0.01575
-1.17057	-0.0150156
-1.15009	-0.0149922
-1.12961	-0.0149297
-1.10913	-0.0144375
-1.08865	-0.0141523
-1.06817	-0.0150859
-1.04769	-0.0155547
-1.02721	-0.0152422
-1.00673	-0.0155703
-0.98625	-0.0159297
-0.96577	-0.0149609
-0.94529	-0.0144766
-0.92481	-0.0146719
-0.90433	-0.0144102
-0.88385	-0.0142383
-0.86337	-0.0151172
-0.84289	-0.0156406
-0.82241	-0.0154883
-0.80193	-0.0158594
-0.78145	-0.0158711
-0.76097	-0.0150938
-0.74049	-0.0143594
-0.72001	-0.0145391
-0.69953	-0.0143047
-0.67905	-0.0143867
-0.65857	-0.0150273
-0.63809	-0.0156992
-0.61761	-0.0154102
-0.59713	-0.0155
-0.57665	-0.0154063
-0.55617	-0.014668
-0.53569	-0.0140234
-0.51521	-0.0143398
-0.49473	-0.0144297
-0.47425	-0.0142305
-0.45377	-0.0149453
-0.43329	-0.0156055
-0.41281	-0.0151602
-0.39233	-0.0147539
-0.37185	-0.0153594
-0.35137	-0.0150234
-0.33089	-0.0139531
-0.31041	-0.0143672
-0.28993	-0.0150703
-0.26945	-0.0128867
-0.24897	-0.0121836
-0.22849	-0.0146445
-0.20801	-0.0154336
-0.18753	-0.0134492
-0.16705	-0.0126055
-0.14657	-0.0151758
-0.12609	-0.0147852
-0.10561	-0.0134258
-0.08513	-0.0140898
-0.06465	-0.014793
-0.04417	-0.0115078
-0.02369	-0.0704492
-0.00321	-0.374398
0.01727	-0.653133
0.03775	-0.715766
0.05823	-0.702867
0.07871	-0.701395
0.09919	-0.698117
0.11967	-0.695117
0.14015	-0.692336
0.16063	-0.690547
0.18111	-0.688219
0.20159	-0.68559
0.22207	-0.683578
0.24255	-0.682418
0.26303	-0.679672
0.28351	-0.677621
0.30399	-0.676289
0.32447	-0.674617
0.34495	-0.671629
0.36543	-0.6705
0.38591	-0.668688
0.40639	-0.666313
0.42687	-0.664481
0.44735	-0.663203
0.46783	-0.661352
0.48831	-0.658938
0.50879	-0.65757
0.52927	-0.65632
0.54975	-0.653547
0.57023	-0.652156
0.59071	-0.650375
0.61119	-0.648754
0.63167	-0.646203
0.65215	-0.645098
0.67263	-0.644125
0.69311	-0.641074
0.71359	-0.640102
0.73407	-0.638687
0.75455	-0.636215
0.77503	-0.634711
0.79551	-0.632891
0.81599	-0.631617
0.83647	-0.629219
0.85695	-0.627941
0.87743	-0.626902
0.89791	-0.624602
0.91839	-0.623227
0.93887	-0.621859
0.95935	-0.619883
0.97983	-0.617965
1.00031	-0.616742
1.02079	-0.614758
1.04127	-0.61291
1.06175	-0.611371
1.08223	-0.610027
1.10271	-0.608004
1.12319	-0.60618
1.14367	-0.604973
1.16415	-0.60302
1.18463	-0.601465
1.20511	-0.599891
1.22559	-0.598305
1.24607	-0.596449
1.26655	-0.595074
1.28703	-0.593773
1.30751	-0.591863
1.32799	-0.590168
1.34847	-0.588961
1.36895	-0.587453
1.38943	-0.585262
1.40991	-0.584066
1.43039	-0.583
1.45087	-0.580793
1.47135	-0.579699
1.49183	-0.578137
1.51231	-0.576387
