-1.98977	-0.00420249
-1.96929	-0.00422491
-1.94881	-0.00384694
-1.92833	-0.00360671
-1.90785	-0.0040023
-1.88737	-0.0041128
-1.86689	-0.00397987
-1.84641	-0.004108
-1.82593	-0.00412081
-1.80545	-0.00409679
-1.78497	-0.00424413
-1.76449	-0.00424573
-1.74401	-0.00388538
-1.72353	-0.00383413
-1.70305	-0.00394944
-1.68257	-0.00408718
-1.66209	-0.00397507
-1.64161	-0.00408878
-1.62113	-0.00399269
-1.60065	-0.00412401
-1.58017	-0.00425534
-1.55969	-0.00417847
-1.53921	-0.00387097
-1.51873	-0.00383413
-1.49825	-0.00389499
-1.47777	-0.00375085
-1.45729	-0.00396546
-1.43681	-0.00402151
-1.41633	-0.00396066
-1.39585	-0.00402151
-1.37537	-0.00428737
-1.35489	-0.00428257
-1.33441	-0.00395105
-1.31393	-0.00407116
-1.29345	-0.00396226
-1.27297	-0.00368999
-1.25249	-0.00391901
-1.23201	-0.00417206
-1.21153	-0.00393503
-1.19105	-0.0040119
-1.17057	-0.00436425
-1.15009	-0.00428417
-1.12961	-0.00398788
-1.10913	-0.00402632
-1.08865	-0.00398468
-1.06817	-0.00389659
-1.04769	-0.00386616
-1.02721	-0.00425214
-1.00673	-0.00406956
-0.98625	-0.00399429
-0.96577	-0.00450519
-0.94529	-0.0044187
-0.92481	-0.00395905
-0.90433	-0.00388378
-0.88385	-0.00398948
-0.86337	-0.00384374
-0.84289	-0.00392382
-0.82241	-0.00416726
-0.80193	-0.00417046
-0.78145	-0.00409358
-0.76097	-0.004313
-0.74049	-0.00434663
-0.72001	-0.00397667
-0.69953	-0.0037989
-0.67905	-0.0039094
-0.65857	-0.00396546
-0.63809	-0.00391101
-0.61761	-0.00405354
-0.59713	-0.00409358
-0.57665	-0.00414804
-0.55617	-0.00423132
-0.53569	-0.00430499
-0.51521	-0.00398628
-0.49473	-0.00376046
-0.47425	-0.0037989
-0.45377	-0.00387417
-0.43329	-0.0038053
-0.41281	-0.00387577
-0.39233	-0.00409519
-0.37185	-0.00420089
-0.35137	-0.00429538
-0.33089	-0.00433382
-0.31041	-0.00404073
-0.28993	-0.00384374
-0.26945	-0.00378288
-0.24897	-0.00389499
-0.22849	-0.0039078
-0.20801	-0.00393823
-0.18753	-0.00420569
-0.16705	-0.00424093
-0.14657	-0.00430819
-0.12609	-0.00418487
