-1.98977	-0.0149414
-1.96929	-0.0149063
-1.94881	-0.0149141
-1.92833	-0.0149453
-1.90785	-0.0148867
-1.88737	-0.0149844
-1.86689	-0.0148945
-1.84641	-0.0148867
-1.82593	-0.0148594
-1.80545	-0.0148711
-1.78497	-0.0148281
-1.76449	-0.0147773
-1.74401	-0.0148398
-1.72353	-0.0148633
-1.70305	-0.0147539
-1.68257	-0.0148594
-1.66209	-0.0147617
-1.64161	-0.0146719
-1.62113	-0.0147734
-1.60065	-0.0146953
-1.58017	-0.0147461
-1.55969	-0.0146445
-1.53921	-0.0147695
-1.51873	-0.0148125
-1.49825	-0.0147227
-1.47777	-0.0147383
-1.45729	-0.0148047
-1.43681	-0.0145664
-1.41633	-0.0146484
-1.39585	-0.0146992
-1.37537	-0.0147305
-1.35489	-0.014625
-1.33441	-0.0146094
-1.31393	-0.0146797
-1.29345	-0.0145313
-1.27297	-0.0145898
-1.25249	-0.0146094
-1.23201	-0.0146133
-1.21153	-0.0146211
-1.19105	-0.0147695
-1.17057	-0.0146484
-1.15009	-0.0146055
-1.12961	-0.0146367
-1.10913	-0.0145664
-1.08865	-0.0143945
-1.06817	-0.014457
-1.04769	-0.0143789
-1.02721	-0.0141289
-1.00673	-0.0142813
-0.98625	-0.014332
-0.96577	-0.0142344
-0.94529	-0.0140469
-0.92481	-0.0142656
-0.90433	-0.0142383
-0.88385	-0.0141992
-0.86337	-0.0144727
-0.84289	-0.014332
-0.82241	-0.0143203
-0.80193	-0.0143398
-0.78145	-0.0144297
-0.76097	-0.0142266
-0.74049	-0.0142266
-0.72001	-0.0141914
-0.69953	-0.014168
-0.67905	-0.0140781
-0.65857	-0.014168
-0.63809	-0.0142461
-0.61761	-0.0143125
-0.59713	-0.0141797
-0.57665	-0.0140742
-0.55617	-0.0139297
-0.53569	-0.0140195
-0.51521	-0.0139688
-0.49473	-0.0139766
-0.47425	-0.014043
-0.45377	-0.0139219
-0.43329	-0.0137148
-0.41281	-0.0139102
-0.39233	-0.013793
-0.37185	-0.0137461
-0.35137	-0.0139141
-0.33089	-0.0138633
-0.31041	-0.0138398
-0.28993	-0.0138711
-0.26945	-0.0140234
-0.24897	-0.0138242
-0.22849	-0.013793
-0.20801	-0.0139922
-0.18753	-0.0138047
-0.16705	-0.0136836
-0.14657	-0.0139531
-0.12609	-0.0140703
-0.10561	-0.0137227
-0.08513	-0.0136719
-0.06465	-0.014
-0.04417	-0.0138906
-0.02369	-0.013875
-0.00321	0.167715
0.01727	0.422281
0.03775	0.472937
0.05823	0.548961
0.07871	0.635375
0.09919	0.668453
0.11967	0.649422
0.14015	0.641379
0.16063	0.627656
0.18111	0.606016
0.20159	0.625926
0.22207	0.629363
0.24255	0.643695
0.26303	0.637969
0.28351	0.627633
0.30399	0.622723
0.32447	0.624504
0.34495	0.62684
0.36543	0.622535
0.38591	0.625395
0.40639	0.613844
0.42687	0.613477
0.44735	0.619391
0.46783	0.612004
0.48831	0.609289
0.50879	0.612133
0.52927	0.611355
