-1.98977	0.0287501
-1.96929	0.0293204
-1.94881	0.0287891
-1.92833	0.0280157
-1.90785	0.0278985
-1.88737	0.0276563
-1.86689	0.0273829
-1.84641	0.0283282
-1.82593	0.0282188
-1.80545	0.0288594
-1.78497	0.0278516
-1.76449	0.0288594
-1.74401	0.0287422
-1.72353	0.0280547
-1.70305	0.0281172
-1.68257	0.0273204
-1.66209	0.0279219
-1.64161	0.0279532
-1.62113	0.0283751
-1.60065	0.0285391
-1.58017	0.0283047
-1.55969	0.0293438
-1.53921	0.0286954
-1.51873	0.0296954
-1.49825	0.0297422
-1.47777	0.0292891
-1.45729	0.0269766
-1.43681	0.0281016
-1.41633	0.0281563
-1.39585	0.0280391
-1.37537	0.0288672
-1.35489	0.028336
-1.33441	0.0285235
-1.31393	0.0277501
-1.29345	0.0281329
-1.27297	0.0281172
-1.25249	0.0279219
-1.23201	0.0280235
-1.21153	0.028086
-1.19105	0.0289766
-1.17057	0.0284063
-1.15009	0.0287813
-1.12961	0.0284532
-1.10913	0.0284219
-1.08865	0.0284063
-1.06817	0.0282422
-1.04769	0.0282422
-1.02721	0.0280626
-1.00673	0.0282266
-0.98625	0.0282501
-0.96577	0.0284532
-0.94529	0.0279688
-0.92481	0.0281876
-0.90433	0.0282266
-0.88385	0.0284063
-0.86337	0.0274532
-0.84289	0.0278282
-0.82241	0.0275547
-0.80193	0.0276016
-0.78145	0.0285001
-0.76097	0.0287579
-0.74049	0.0279454
-0.72001	0.0281876
-0.69953	0.0286251
-0.67905	0.0280313
-0.65857	0.0275391
-0.63809	0.0281016
-0.61761	0.0277735
-0.59713	0.0277657
-0.57665	0.028461
-0.55617	0.0287032
-0.53569	0.0283672
-0.51521	0.0277579
-0.49473	0.0285391
-0.47425	0.0275704
-0.45377	0.0286876
-0.43329	0.0278126
-0.41281	0.0281641
-0.39233	0.0281251
-0.37185	0.0279922
-0.35137	0.0276954
-0.33089	0.0272188
-0.31041	0.0279688
-0.28993	0.0278985
-0.26945	0.0284766
-0.24897	0.0290235
-0.22849	0.0288829
-0.20801	0.0295782
-0.18753	0.0290782
-0.16705	0.0328907
-0.14657	0.0333985
-0.12609	0.0266719
-0.10561	0.0405001
-0.08513	0.101242
-0.06465	0.0466172
-0.04417	-0.110258
-0.02369	-0.239328
-0.00321	-0.763406
0.01727	-1.36127
0.03775	-1.41309
0.05823	-1.41202
0.07871	-1.40741
0.09919	-1.40445
0.11967	-1.39943
0.14015	-1.39437
0.16063	-1.39146
0.18111	-1.388
0.20159	-1.38272
0.22207	-1.3788
0.24255	-1.37633
0.26303	-1.37148
0.28351	-1.36709
0.30399	-1.36417
0.32447	-1.36018
0.34495	-1.35516
0.36543	-1.35192
0.38591	-1.3483
0.40639	-1.34432
0.42687	-1.33945
0.44735	-1.33716
0.46783	-1.33248
0.48831	-1.3285
0.50879	-1.32489
0.52927	-1.32173
0.54975	-1.31692
0.57023	-1.31322
0.59071	-1.31023
0.61119	-1.30581
0.63167	-1.30113
0.65215	-1.29834
0.67263	-1.29497
0.69311	-1.29015
0.71359	-1.28678
0.73407	-1.28405
0.75455	-1.27959
0.77503	-1.27627
0.79551	-1.27373
0.81599	-1.26922
0.83647	-1.26555
0.85695	-1.26212
0.87743	-1.25855
0.89791	-1.25472
0.91839	-1.25098
0.93887	-1.24867
0.95935	-1.24499
0.97983	-1.24103
1.00031	-1.23863
1.02079	-1.23464
1.04127	-1.23092
1.06175	-1.22701
1.08223	-1.22449
1.10271	-1.22023
1.12319	-1.21654
1.14367	-1.21342
1.16415	-1.20967
1.18463	-1.20641
1.20511	-1.20284
1.22559	-1.2002
1.24607	-1.19565
1.26655	-1.19209
1.28703	-1.18942
1.30751	-1.18516
1.32799	-1.18232
1.34847	-1.1787
1.36895	-1.1759
1.38943	-1.17292
1.40991	-1.16907
1.43039	-1.16655
1.45087	-1.1631
1.47135	-1.1594
1.49183	-1.15648
1.51231	-1.15345
1.53279	-1.15029
1.55327	-1.14748
1.57375	-1.14406
1.59423	-1.1407
1.61471	-1.13741
1.63519	-1.13475
1.65567	-1.13127
1.67615	-1.12805
1.69663	-1.12492
1.71711	-1.12232
1.73759	-1.11895
1.75807	-1.11542
1.77855	-1.1129
1.79903	-1.11002
1.81951	-1.10668
1.83999	-1.10348
1.86047	-1.10052
1.88095	-1.09655
1.90143	-1.09386
1.92191	-1.0908
1.94239	-1.08747
1.96287	-1.08459
1.98335	-1.08159
2.00383	-1.07931
2.02431	-1.07605
2.04479	-1.07245
2.06527	-1.07065
2.08575	-1.06659
2.10623	-1.06397
2.12671	-1.06152
2.14719	-1.05769
2.16767	-1.05503
2.18815	-1.0528
2.20863	-1.04959
2.22911	-1.04654
2.24959	-1.04366
2.27007	-1.0408
2.29055	-1.038
2.31103	-1.03441
2.33151	-1.03181
2.35199	-1.0297
2.37247	-1.02634
2.39295	-1.02357
2.41343	-1.02103
2.43391	-1.01787
2.45439	-1.01505
2.47487	-1.01255
2.49535	-1.00912
2.51583	-1.00645
2.53631	-1.00415
2.55679	-1.00127
2.57727	-0.998312
2.59775	-0.99557
2.61823	-0.992492
2.63871	-0.989859
2.65919	-0.987297
2.67967	-0.983727
2.70015	-0.981703
2.72063	-0.979156
2.74111	-0.976023
2.76159	-0.973
2.78207	-0.971414
2.80255	-0.967742
2.82303	-0.964633
2.84351	-0.962805
2.86399	-0.959844
2.88447	-0.956563
2.90495	-0.954359
2.92543	-0.951781
2.94591	-0.948273
2.96639	-0.946367
2.98687	-0.943906
3.00735	-0.940437
3.02783	-0.938609
3.04831	-0.936445
3.06879	-0.933055
3.08927	-0.93082
3.10975	-0.928617
3.13023	-0.925609
3.15071	-0.922984
3.17119	-0.921156
3.19167	-0.918437
3.21215	-0.915281
3.23263	-0.912938
3.25311	-0.910492
3.27359	-0.908602
3.29407	-0.905867
3.31455	-0.903125
3.33503	-0.900656
3.35551	-0.898602
3.37599	-0.895258
3.39647	-0.891516
3.41695	-0.88918
3.43743	-0.887273
3.45791	-0.884734
3.47839	-0.882
3.49887	-0.879602
3.51935	-0.877102
3.53983	-0.87425
3.56031	-0.872328
3.58079	-0.870281
3.60127	-0.867414
3.62175	-0.864727
3.64223	-0.863211
3.66271	-0.860445
3.68319	-0.857188
3.70367	-0.855898
3.72415	-0.853336
3.74463	-0.850297
3.76511	-0.848188
3.78559	-0.846734
3.80607	-0.843562
3.82655	-0.840906
3.84703	-0.839328
3.86751	-0.83718
